fdc_id,data_type,description,food_category_id,publication_date,sort_description,fields
171926,sr_legacy_food,"Water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",14,2019-04-01,"water, non-carbonated, bottles, natural fruit flavors, sweetened with low calorie sweetener",4
171927,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Diet Tropical Blend",14,2019-04-01,"beverages, v8 splash juice drinks, diet tropical blend",2
171928,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Berry Blend",14,2019-04-01,"beverages, v8 splash juice drinks, berry blend",2
171929,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Fruit Medley",14,2019-04-01,"beverages, v8 splash juice drinks, fruit medley",2
171930,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Guava Passion Fruit",14,2019-04-01,"beverages, v8 splash juice drinks, guava passion fruit",2
171931,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Strawberry Kiwi",14,2019-04-01,"beverages, v8 splash juice drinks, strawberry kiwi",2
171932,sr_legacy_food,"Beverages, V8 SPLASH Juice Drinks, Tropical Blend",14,2019-04-01,"beverages, v8 splash juice drinks, tropical blend",2
171933,sr_legacy_food,"Beverages, V8 V-FUSION Juices, Peach Mango",14,2019-04-01,"beverages, v8 v-fusion juices, peach mango",2
171934,sr_legacy_food,"Beverages, V8 V-FUSION Juices, Strawberry Banana",14,2019-04-01,"beverages, v8 v-fusion juices, strawberry banana",2
171935,sr_legacy_food,"Beverages, Energy Drink, Monster, fortified with vitamins C, B2, B3, B6, B12",14,2019-04-01,"beverages, energy drink, monster, fortified with vitamins c, b2, b3, b6, b12",7
171936,sr_legacy_food,"Beverages, Energy drink, AMP, sugar free",14,2019-04-01,"beverages, energy drink, amp, sugar free",3
171937,sr_legacy_food,"Beverages, Energy drink, ROCKSTAR",14,2019-04-01,"beverages, energy drink, rockstar",2
171938,sr_legacy_food,"Beverages, Energy drink, ROCKSTAR, sugar free",14,2019-04-01,"beverages, energy drink, rockstar, sugar free",3
171939,sr_legacy_food,"Beverages, Meal supplement drink, canned, peanut flavor",14,2019-04-01,"beverages, meal supplement drink, canned, peanut flavor",3
171940,sr_legacy_food,"Water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",14,2019-04-01,"water, with corn syrup and/or sugar and low calorie sweetener, fruit flavored",2
171941,sr_legacy_food,"Beverages, Horchata, as served in restaurant",14,2019-04-01,"beverages, horchata, as served in restaurant",2
171942,sr_legacy_food,"Beverages, rice milk, unsweetened",14,2019-04-01,"beverages, rice milk, unsweetened",2
171943,sr_legacy_food,"Beverages, Energy drink, VAULT, citrus flavor",14,2019-04-01,"beverages, energy drink, vault, citrus flavor",3
171944,sr_legacy_food,"Beverages, Fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin C, added calcium",14,2019-04-01,"beverages, fruit flavored drink, reduced sugar, greater than 3% fruit juice, high vitamin c, added calcium",5
171945,sr_legacy_food,"Beverages, fruit juice drink, greater than 3% fruit juice, high vitamin C and added thiamin",14,2019-04-01,"beverages, fruit juice drink, greater than 3% fruit juice, high vitamin c and added thiamin",3
171946,sr_legacy_food,"Beverages, tea, hibiscus, brewed",14,2019-04-01,"beverages, tea, hibiscus, brewed",3
171947,sr_legacy_food,"Beverages, fruit juice drink, greater than 3% juice, high vitamin C",14,2019-04-01,"beverages, fruit juice drink, greater than 3% juice, high vitamin c",3
171948,sr_legacy_food,"Fish, bass, striped, raw",15,2019-04-01,"fish, bass, striped, raw",3
171949,sr_legacy_food,"Fish, bluefish, raw",15,2019-04-01,"fish, bluefish, raw",2
171950,sr_legacy_food,"Fish, burbot, raw",15,2019-04-01,"fish, burbot, raw",2
171951,sr_legacy_food,"Fish, butterfish, raw",15,2019-04-01,"fish, butterfish, raw",2
171952,sr_legacy_food,"Fish, carp, raw",15,2019-04-01,"fish, carp, raw",2
171953,sr_legacy_food,"Fish, cisco, raw",15,2019-04-01,"fish, cisco, raw",2
171954,sr_legacy_food,"Fish, cisco, smoked",15,2019-04-01,"fish, cisco, smoked",2
171955,sr_legacy_food,"Fish, cod, Atlantic, raw",15,2019-04-01,"fish, cod, atlantic, raw",3
171956,sr_legacy_food,"Fish, cod, Atlantic, cooked, dry heat",15,2019-04-01,"fish, cod, atlantic, cooked, dry heat",4
171957,sr_legacy_food,"Fish, croaker, Atlantic, cooked, breaded and fried",15,2019-04-01,"fish, croaker, atlantic, cooked, breaded and fried",4
171958,sr_legacy_food,"Fish, cusk, raw",15,2019-04-01,"fish, cusk, raw",2
171959,sr_legacy_food,"Fish, mahimahi, raw",15,2019-04-01,"fish, mahimahi, raw",2
171960,sr_legacy_food,"Fish, drum, freshwater, raw",15,2019-04-01,"fish, drum, freshwater, raw",3
171961,sr_legacy_food,"Fish, gefiltefish, commercial, sweet recipe",15,2019-04-01,"fish, gefiltefish, commercial, sweet recipe",3
171962,sr_legacy_food,"Fish, grouper, mixed species, raw",15,2019-04-01,"fish, grouper, mixed species, raw",3
171963,sr_legacy_food,"Fish, grouper, mixed species, cooked, dry heat",15,2019-04-01,"fish, grouper, mixed species, cooked, dry heat",4
171964,sr_legacy_food,"Fish, haddock, raw",15,2019-04-01,"fish, haddock, raw",2
171965,sr_legacy_food,"Fish, halibut, Greenland, raw",15,2019-04-01,"fish, halibut, greenland, raw",3
171966,sr_legacy_food,"Crustaceans, crab, blue, canned",15,2019-04-01,"crustaceans, crab, blue, canned",3
171967,sr_legacy_food,"Crustaceans, crab, blue, crab cakes, home recipe",15,2019-04-01,"crustaceans, crab, blue, crab cakes, home recipe",4
171968,sr_legacy_food,"Crustaceans, crab, dungeness, raw",15,2019-04-01,"crustaceans, crab, dungeness, raw",3
171969,sr_legacy_food,"Crustaceans, crab, queen, raw",15,2019-04-01,"crustaceans, crab, queen, raw",3
171970,sr_legacy_food,"Crustaceans, shrimp, mixed species, cooked, breaded and fried",15,2019-04-01,"crustaceans, shrimp, mixed species, cooked, breaded and fried",4
171971,sr_legacy_food,"Crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",15,2019-04-01,"crustaceans, shrimp, mixed species, cooked, moist heat (may contain additives to retain moisture)",4
171972,sr_legacy_food,"Crustaceans, shrimp, mixed species, canned",15,2019-04-01,"crustaceans, shrimp, mixed species, canned",3
171973,sr_legacy_food,"Crustaceans, shrimp, mixed species, imitation, made from surimi",15,2019-04-01,"crustaceans, shrimp, mixed species, imitation, made from surimi",4
171974,sr_legacy_food,"Mollusks, clam, mixed species, cooked, breaded and fried",15,2019-04-01,"mollusks, clam, mixed species, cooked, breaded and fried",4
171975,sr_legacy_food,"Mollusks, clam, mixed species, cooked, moist heat",15,2019-04-01,"mollusks, clam, mixed species, cooked, moist heat",4
171976,sr_legacy_food,"Mollusks, clam, mixed species, canned, drained solids",15,2019-04-01,"mollusks, clam, mixed species, canned, drained solids",4
171977,sr_legacy_food,"Mollusks, clam, mixed species, canned, liquid",15,2019-04-01,"mollusks, clam, mixed species, canned, liquid",4
171978,sr_legacy_food,"Mollusks, oyster, eastern, wild, raw",15,2019-04-01,"mollusks, oyster, eastern, wild, raw",4
171979,sr_legacy_food,"Mollusks, oyster, eastern, cooked, breaded and fried",15,2019-04-01,"mollusks, oyster, eastern, cooked, breaded and fried",4
171980,sr_legacy_food,"Mollusks, oyster, eastern, wild, cooked, moist heat",15,2019-04-01,"mollusks, oyster, eastern, wild, cooked, moist heat",5
171981,sr_legacy_food,"Mollusks, oyster, eastern, canned",15,2019-04-01,"mollusks, oyster, eastern, canned",3
171982,sr_legacy_food,"Mollusks, squid, mixed species, cooked, fried",15,2019-04-01,"mollusks, squid, mixed species, cooked, fried",4
171983,sr_legacy_food,"Mollusks, whelk, unspecified, raw",15,2019-04-01,"mollusks, whelk, unspecified, raw",3
171984,sr_legacy_food,"Mollusks, whelk, unspecified, cooked, moist heat",15,2019-04-01,"mollusks, whelk, unspecified, cooked, moist heat",4
171985,sr_legacy_food,"Fish, salmon, chinook, smoked, (lox), regular",15,2019-04-01,"fish, salmon, chinook, smoked, (lox), regular",5
171986,sr_legacy_food,"Fish, tuna, light, canned in water, without salt, drained solids",15,2019-04-01,"fish, tuna, light, canned in water, without salt, drained solids",5
171987,sr_legacy_food,"Fish, tuna, white, canned in oil, without salt, drained solids",15,2019-04-01,"fish, tuna, white, canned in oil, without salt, drained solids",5
171988,sr_legacy_food,"Fish, tuna, white, canned in water, without salt, drained solids",15,2019-04-01,"fish, tuna, white, canned in water, without salt, drained solids",5
171989,sr_legacy_food,"Fish, bass, freshwater, mixed species, cooked, dry heat",15,2019-04-01,"fish, bass, freshwater, mixed species, cooked, dry heat",5
171990,sr_legacy_food,"Fish, cod, Pacific, cooked, dry heat (may contain additives to retain moisture)",15,2019-04-01,"fish, cod, pacific, cooked, dry heat (may contain additives to retain moisture)",4
171991,sr_legacy_food,"Fish, cusk, cooked, dry heat",15,2019-04-01,"fish, cusk, cooked, dry heat",3
171992,sr_legacy_food,"Fish, mahimahi, cooked, dry heat",15,2019-04-01,"fish, mahimahi, cooked, dry heat",3
171993,sr_legacy_food,"Fish, drum, freshwater, cooked, dry heat",15,2019-04-01,"fish, drum, freshwater, cooked, dry heat",4
171994,sr_legacy_food,"Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat",15,2019-04-01,"fish, mackerel, pacific and jack, mixed species, cooked, dry heat",5
171995,sr_legacy_food,"Fish, milkfish, cooked, dry heat",15,2019-04-01,"fish, milkfish, cooked, dry heat",3
171996,sr_legacy_food,"Fish, monkfish, cooked, dry heat",15,2019-04-01,"fish, monkfish, cooked, dry heat",3
171997,sr_legacy_food,"Fish, pike, walleye, cooked, dry heat",15,2019-04-01,"fish, pike, walleye, cooked, dry heat",4
171998,sr_legacy_food,"Fish, salmon, Atlantic, wild, cooked, dry heat",15,2019-04-01,"fish, salmon, atlantic, wild, cooked, dry heat",5
171999,sr_legacy_food,"Fish, salmon, chinook, cooked, dry heat",15,2019-04-01,"fish, salmon, chinook, cooked, dry heat",4
172000,sr_legacy_food,"Fish, salmon, chum, cooked, dry heat",15,2019-04-01,"fish, salmon, chum, cooked, dry heat",4
172001,sr_legacy_food,"Fish, salmon, pink, cooked, dry heat",15,2019-04-01,"fish, salmon, pink, cooked, dry heat",4
172002,sr_legacy_food,"Fish, sucker, white, cooked, dry heat",15,2019-04-01,"fish, sucker, white, cooked, dry heat",4
172003,sr_legacy_food,"Fish, sunfish, pumpkin seed, cooked, dry heat",15,2019-04-01,"fish, sunfish, pumpkin seed, cooked, dry heat",4
172004,sr_legacy_food,"Fish, trout, mixed species, cooked, dry heat",15,2019-04-01,"fish, trout, mixed species, cooked, dry heat",4
172005,sr_legacy_food,"Fish, tuna, skipjack, fresh, cooked, dry heat",15,2019-04-01,"fish, tuna, skipjack, fresh, cooked, dry heat",5
172006,sr_legacy_food,"Fish, tuna, yellowfin, fresh, cooked, dry heat",15,2019-04-01,"fish, tuna, yellowfin, fresh, cooked, dry heat",5
172007,sr_legacy_food,"Crustaceans, crab, dungeness, cooked, moist heat",15,2019-04-01,"crustaceans, crab, dungeness, cooked, moist heat",4
172008,sr_legacy_food,"Crustaceans, crab, queen, cooked, moist heat",15,2019-04-01,"crustaceans, crab, queen, cooked, moist heat",4
172009,sr_legacy_food,"Crustaceans, spiny lobster, mixed species, cooked, moist heat",15,2019-04-01,"crustaceans, spiny lobster, mixed species, cooked, moist heat",4
172010,sr_legacy_food,"Mollusks, cuttlefish, mixed species, cooked, moist heat",15,2019-04-01,"mollusks, cuttlefish, mixed species, cooked, moist heat",4
172011,sr_legacy_food,"Beerwurst, beer salami, pork and beef",7,2019-04-01,"beerwurst, beer salami, pork and beef",2
172012,sr_legacy_food,"Bologna, beef",7,2019-04-01,"bologna, beef",1
172013,sr_legacy_food,"Bologna, beef and pork",7,2019-04-01,"bologna, beef and pork",1
172014,sr_legacy_food,"Pasta, cooked, unenriched, with added salt",20,2019-04-01,"pasta, cooked, unenriched, with added salt",3
172015,sr_legacy_food,"Cornmeal, degermed, unenriched, white",20,2019-04-01,"cornmeal, degermed, unenriched, white",3
172016,sr_legacy_food,"Wheat flour, white (industrial), 9% protein, bleached, enriched",20,2019-04-01,"wheat flour, white (industrial), 9% protein, bleached, enriched",4
172017,sr_legacy_food,"Wheat flour, white (industrial), 9% protein, bleached, unenriched",20,2019-04-01,"wheat flour, white (industrial), 9% protein, bleached, unenriched",4
172018,sr_legacy_food,"Wheat flour, white (industrial), 10% protein, bleached, enriched",20,2019-04-01,"wheat flour, white (industrial), 10% protein, bleached, enriched",4
172019,sr_legacy_food,"Wheat flour, white (industrial), 10% protein, bleached, unenriched",20,2019-04-01,"wheat flour, white (industrial), 10% protein, bleached, unenriched",4
172020,sr_legacy_food,"Wheat flour, white (industrial), 13% protein, bleached, unenriched",20,2019-04-01,"wheat flour, white (industrial), 13% protein, bleached, unenriched",4
172021,sr_legacy_food,"Wheat flour, white (industrial), 15% protein, bleached, enriched",20,2019-04-01,"wheat flour, white (industrial), 15% protein, bleached, enriched",4
172022,sr_legacy_food,"Wheat flour, white (industrial), 15% protein, bleached, unenriched",20,2019-04-01,"wheat flour, white (industrial), 15% protein, bleached, unenriched",4
172023,sr_legacy_food,Millet flour,20,2019-04-01,millet flour,0
172024,sr_legacy_food,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (Includes foods for USDA's Food Distribution Program)",20,2019-04-01,"pasta, whole grain, 51% whole wheat, remaining enriched semolina, cooked (includes foods for usda's food distribution program)",4
172025,sr_legacy_food,"Pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (Includes foods for USDA's Food Distribution Program)",20,2019-04-01,"pasta, whole grain, 51% whole wheat, remaining enriched semolina, dry (includes foods for usda's food distribution program)",4
172026,sr_legacy_food,"Pasta, gluten-free, brown rice flour, cooked, TINKYADA",20,2019-04-01,"pasta, gluten-free, brown rice flour, cooked, tinkyada",4
172027,sr_legacy_food,"Pasta, gluten-free, corn flour and quinoa flour, cooked, ANCIENT HARVEST",20,2019-04-01,"pasta, gluten-free, corn flour and quinoa flour, cooked, ancient harvest",4
172028,sr_legacy_food,"Fast Foods, biscuit, with egg and sausage",21,2019-04-01,"fast foods, biscuit, with egg and sausage",2
172029,sr_legacy_food,"Fast foods, biscuit, with egg, cheese, and bacon",21,2019-04-01,"fast foods, biscuit, with egg, cheese, and bacon",4
172030,sr_legacy_food,"Fast foods, biscuit, with ham",21,2019-04-01,"fast foods, biscuit, with ham",2
172031,sr_legacy_food,"Fast foods, biscuit, with sausage",21,2019-04-01,"fast foods, biscuit, with sausage",2
172032,sr_legacy_food,"Fast foods, english muffin, with cheese and sausage",21,2019-04-01,"fast foods, english muffin, with cheese and sausage",2
172033,sr_legacy_food,"Fast foods, english muffin, with egg, cheese, and canadian bacon",21,2019-04-01,"fast foods, english muffin, with egg, cheese, and canadian bacon",4
172034,sr_legacy_food,"Fast foods, english muffin, with egg, cheese, and sausage",21,2019-04-01,"fast foods, english muffin, with egg, cheese, and sausage",4
172035,sr_legacy_food,"Fast foods, french toast sticks",21,2019-04-01,"fast foods, french toast sticks",1
172036,sr_legacy_food,"Fast foods, sundae, strawberry",21,2019-04-01,"fast foods, sundae, strawberry",2
172037,sr_legacy_food,"Fast foods, shrimp, breaded and fried",21,2019-04-01,"fast foods, shrimp, breaded and fried",2
172038,sr_legacy_food,"Fast foods, burrito, with beans",21,2019-04-01,"fast foods, burrito, with beans",2
172039,sr_legacy_food,"Fast foods, burrito, with beans and cheese",21,2019-04-01,"fast foods, burrito, with beans and cheese",2
172040,sr_legacy_food,"PIZZA HUT 12"" Cheese Pizza, Hand-Tossed Crust",21,2019-04-01,"pizza hut 12"" cheese pizza, hand-tossed crust",1
172041,sr_legacy_food,"PIZZA HUT 12"" Cheese Pizza, Pan Crust",21,2019-04-01,"pizza hut 12"" cheese pizza, pan crust",1
172042,sr_legacy_food,"PIZZA HUT 12"" Cheese Pizza, THIN 'N CRISPY Crust",21,2019-04-01,"pizza hut 12"" cheese pizza, thin 'n crispy crust",1
172043,sr_legacy_food,"DOMINO'S 14"" Cheese Pizza, Crunchy Thin Crust",21,2019-04-01,"domino's 14"" cheese pizza, crunchy thin crust",1
172044,sr_legacy_food,"DOMINO'S 14"" Pepperoni Pizza, Classic Hand-Tossed Crust",21,2019-04-01,"domino's 14"" pepperoni pizza, classic hand-tossed crust",1
